timestamp,bridge_id,span_id,sensor_id,sensor_type,value,unit,traffic_load_proxy,rule_threshold,anomaly,anomaly_type
2025-10-10T12:07:57.700000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.981112,C,0.44,35.0,0,
2025-10-10T12:07:57.800000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,120.520879,microstrain,0.443,200.0,0,
2025-10-10T12:07:57.800000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,199.693808,microstrain,0.443,200.0,0,
2025-10-10T12:07:57.800000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.017052,g,0.443,0.05,0,
2025-10-10T12:07:57.800000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.020187,g,0.443,0.05,0,
2025-10-10T12:07:57.800000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.941629,C,0.443,35.0,0,
2025-10-10T12:07:57.900000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,129.213124,microstrain,0.445,200.0,0,
2025-10-10T12:07:57.900000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,196.092471,microstrain,0.445,200.0,0,
2025-10-10T12:07:57.900000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.01322,g,0.445,0.05,0,
2025-10-10T12:07:57.900000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.016365,g,0.445,0.05,0,
2025-10-10T12:07:57.900000,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.035204,C,0.445,35.0,0,
2025-10-10T12:07:58,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,129.429359,microstrain,0.448,200.0,0,
2025-10-10T12:07:58,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,201.016064,microstrain,0.448,200.0,1,drift
2025-10-10T12:07:58,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.021048,g,0.448,0.05,0,
2025-10-10T12:07:58,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.015681,g,0.448,0.05,0,
2025-10-10T12:07:58,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.852638,C,0.448,35.0,0,
2025-10-10T12:07:58.100000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,125.237066,microstrain,0.45,200.0,0,
2025-10-10T12:07:58.100000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,197.902362,microstrain,0.45,200.0,0,
2025-10-10T12:07:58.100000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.016285,g,0.45,0.05,0,
2025-10-10T12:07:58.100000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.022407,g,0.45,0.05,0,
2025-10-10T12:07:58.100000,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.062508,C,0.45,35.0,0,
2025-10-10T12:07:58.200000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,116.174253,microstrain,0.453,200.0,0,
2025-10-10T12:07:58.200000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,202.538746,microstrain,0.453,200.0,1,drift
2025-10-10T12:07:58.200000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.015054,g,0.453,0.05,0,
2025-10-10T12:07:58.200000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.024442,g,0.453,0.05,0,
2025-10-10T12:07:58.200000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.885046,C,0.453,35.0,0,
2025-10-10T12:07:58.300000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,126.207993,microstrain,0.456,200.0,0,
2025-10-10T12:07:58.300000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,200.348762,microstrain,0.456,200.0,1,drift
2025-10-10T12:07:58.300000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.022508,g,0.456,0.05,0,
2025-10-10T12:07:58.300000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.017773,g,0.456,0.05,0,
2025-10-10T12:07:58.300000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.86313,C,0.456,35.0,0,
2025-10-10T12:07:58.400000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,119.143754,microstrain,0.458,200.0,0,
2025-10-10T12:07:58.400000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,194.643234,microstrain,0.458,200.0,0,
2025-10-10T12:07:58.400000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.020347,g,0.458,0.05,0,
2025-10-10T12:07:58.400000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.02145,g,0.458,0.05,0,
2025-10-10T12:07:58.400000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.774092,C,0.458,35.0,0,
2025-10-10T12:07:58.500000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,126.273352,microstrain,0.461,200.0,0,
2025-10-10T12:07:58.500000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,203.346491,microstrain,0.461,200.0,1,drift
2025-10-10T12:07:58.500000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.021087,g,0.461,0.05,0,
2025-10-10T12:07:58.500000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.018996,g,0.461,0.05,0,
2025-10-10T12:07:58.500000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.826638,C,0.461,35.0,0,
2025-10-10T12:07:58.600000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,127.415778,microstrain,0.463,200.0,0,
2025-10-10T12:07:58.600000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,193.77612,microstrain,0.463,200.0,0,
2025-10-10T12:07:58.600000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.014357,g,0.463,0.05,0,
2025-10-10T12:07:58.600000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.022335,g,0.463,0.05,0,
2025-10-10T12:07:58.600000,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.274392,C,0.463,35.0,0,
2025-10-10T12:07:58.700000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,122.392314,microstrain,0.466,200.0,0,
2025-10-10T12:07:58.700000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,197.701835,microstrain,0.466,200.0,0,
2025-10-10T12:07:58.700000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.018315,g,0.466,0.05,0,
2025-10-10T12:07:58.700000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.016945,g,0.466,0.05,0,
2025-10-10T12:07:58.700000,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.379934,C,0.466,35.0,0,
2025-10-10T12:07:58.800000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,118.098639,microstrain,0.469,200.0,0,
2025-10-10T12:07:58.800000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,188.821355,microstrain,0.469,200.0,0,
2025-10-10T12:07:58.800000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.017792,g,0.469,0.05,0,
2025-10-10T12:07:58.800000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.015824,g,0.469,0.05,0,
2025-10-10T12:07:58.800000,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.244848,C,0.469,35.0,0,
2025-10-10T12:07:58.900000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,119.549379,microstrain,0.471,200.0,0,
2025-10-10T12:07:58.900000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,200.701543,microstrain,0.471,200.0,1,drift
2025-10-10T12:07:58.900000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.0194,g,0.471,0.05,0,
2025-10-10T12:07:58.900000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.020113,g,0.471,0.05,0,
2025-10-10T12:07:58.900000,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.179053,C,0.471,35.0,0,
2025-10-10T12:07:59,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,123.974666,microstrain,0.474,200.0,0,
2025-10-10T12:07:59,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,206.459049,microstrain,0.474,200.0,1,drift
2025-10-10T12:07:59,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.020325,g,0.474,0.05,0,
2025-10-10T12:07:59,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.011992,g,0.474,0.05,0,
2025-10-10T12:07:59,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.166061,C,0.474,35.0,0,
2025-10-10T12:07:59.100000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,126.30167,microstrain,0.476,200.0,0,
2025-10-10T12:07:59.100000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,196.05084,microstrain,0.476,200.0,0,
2025-10-10T12:07:59.100000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.020578,g,0.476,0.05,0,
2025-10-10T12:07:59.100000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.018376,g,0.476,0.05,0,
2025-10-10T12:07:59.100000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.923051,C,0.476,35.0,0,
2025-10-10T12:07:59.200000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,129.076571,microstrain,0.479,200.0,0,
2025-10-10T12:07:59.200000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,199.814424,microstrain,0.479,200.0,0,
2025-10-10T12:07:59.200000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.020479,g,0.479,0.05,0,
2025-10-10T12:07:59.200000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.017253,g,0.479,0.05,0,
2025-10-10T12:07:59.200000,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.023558,C,0.479,35.0,0,
2025-10-10T12:07:59.300000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,131.801944,microstrain,0.482,200.0,0,
2025-10-10T12:07:59.300000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,202.042238,microstrain,0.482,200.0,1,drift
2025-10-10T12:07:59.300000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.021041,g,0.482,0.05,0,
2025-10-10T12:07:59.300000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.020422,g,0.482,0.05,0,
2025-10-10T12:07:59.300000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.940847,C,0.482,35.0,0,
2025-10-10T12:07:59.400000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,113.922065,microstrain,0.484,200.0,0,
2025-10-10T12:07:59.400000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,197.590359,microstrain,0.484,200.0,0,
2025-10-10T12:07:59.400000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.018955,g,0.484,0.05,0,
2025-10-10T12:07:59.400000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.018497,g,0.484,0.05,0,
2025-10-10T12:07:59.400000,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.547031,C,0.484,35.0,0,
2025-10-10T12:07:59.500000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,126.072617,microstrain,0.487,200.0,0,
2025-10-10T12:07:59.500000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,192.412063,microstrain,0.487,200.0,0,
2025-10-10T12:07:59.500000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.02165,g,0.487,0.05,0,
2025-10-10T12:07:59.500000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.01705,g,0.487,0.05,0,
2025-10-10T12:07:59.500000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.771853,C,0.487,35.0,0,
2025-10-10T12:07:59.600000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,126.481701,microstrain,0.49,200.0,0,
2025-10-10T12:07:59.600000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,197.588902,microstrain,0.49,200.0,0,
2025-10-10T12:07:59.600000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.014845,g,0.49,0.05,0,
2025-10-10T12:07:59.600000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.020147,g,0.49,0.05,0,
2025-10-10T12:07:59.600000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.845315,C,0.49,35.0,0,
2025-10-10T12:07:59.700000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,124.585387,microstrain,0.492,200.0,0,
2025-10-10T12:07:59.700000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,197.106278,microstrain,0.492,200.0,0,
2025-10-10T12:07:59.700000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.023717,g,0.492,0.05,0,
2025-10-10T12:07:59.700000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.019389,g,0.492,0.05,0,
2025-10-10T12:07:59.700000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.709521,C,0.492,35.0,0,
2025-10-10T12:07:59.800000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,126.790438,microstrain,0.495,200.0,0,
2025-10-10T12:07:59.800000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,196.666638,microstrain,0.495,200.0,0,
2025-10-10T12:07:59.800000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.022112,g,0.495,0.05,0,
2025-10-10T12:07:59.800000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.019634,g,0.495,0.05,0,
2025-10-10T12:07:59.800000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.886191,C,0.495,35.0,0,
2025-10-10T12:07:59.900000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,128.185004,microstrain,0.497,200.0,0,
2025-10-10T12:07:59.900000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,199.474769,microstrain,0.497,200.0,0,
2025-10-10T12:07:59.900000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.028801,g,0.497,0.05,0,
2025-10-10T12:07:59.900000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.017296,g,0.497,0.05,0,
2025-10-10T12:07:59.900000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.96534,C,0.497,35.0,0,
2025-10-10T12:08:00,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,113.753369,microstrain,0.5,200.0,0,
2025-10-10T12:08:00,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,192.197784,microstrain,0.5,200.0,0,
2025-10-10T12:08:00,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.021138,g,0.5,0.05,0,
2025-10-10T12:08:00,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.021346,g,0.5,0.05,0,
2025-10-10T12:08:00,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.272634,C,0.5,35.0,0,
2025-10-10T12:08:00.100000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,127.209622,microstrain,0.503,200.0,0,
2025-10-10T12:08:00.100000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,190.669365,microstrain,0.503,200.0,0,
2025-10-10T12:08:00.100000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.024398,g,0.503,0.05,0,
2025-10-10T12:08:00.100000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.016715,g,0.503,0.05,0,
2025-10-10T12:08:00.100000,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.290466,C,0.503,35.0,0,
2025-10-10T12:08:00.200000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,121.71882,microstrain,0.505,200.0,0,
2025-10-10T12:08:00.200000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,207.880288,microstrain,0.505,200.0,1,drift
2025-10-10T12:08:00.200000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.022152,g,0.505,0.05,0,
2025-10-10T12:08:00.200000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.027968,g,0.505,0.05,0,
2025-10-10T12:08:00.200000,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.074455,C,0.505,35.0,0,
2025-10-10T12:08:00.300000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,121.863259,microstrain,0.508,200.0,0,
2025-10-10T12:08:00.300000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,192.078844,microstrain,0.508,200.0,0,
2025-10-10T12:08:00.300000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.018701,g,0.508,0.05,0,
2025-10-10T12:08:00.300000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.017911,g,0.508,0.05,0,
2025-10-10T12:08:00.300000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.644071,C,0.508,35.0,0,
2025-10-10T12:08:00.400000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,124.87406,microstrain,0.51,200.0,0,
2025-10-10T12:08:00.400000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,192.670089,microstrain,0.51,200.0,0,
2025-10-10T12:08:00.400000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.020434,g,0.51,0.05,0,
2025-10-10T12:08:00.400000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.023289,g,0.51,0.05,0,
2025-10-10T12:08:00.400000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.557492,C,0.51,35.0,0,
2025-10-10T12:08:00.500000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,125.428678,microstrain,0.513,200.0,0,
2025-10-10T12:08:00.500000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,200.43082,microstrain,0.513,200.0,1,drift
2025-10-10T12:08:00.500000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.019539,g,0.513,0.05,0,
2025-10-10T12:08:00.500000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.016554,g,0.513,0.05,0,
2025-10-10T12:08:00.500000,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.366451,C,0.513,35.0,0,
2025-10-10T12:08:00.600000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,129.709785,microstrain,0.516,200.0,0,
2025-10-10T12:08:00.600000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,199.745887,microstrain,0.516,200.0,0,
2025-10-10T12:08:00.600000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.019291,g,0.516,0.05,0,
2025-10-10T12:08:00.600000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.01948,g,0.516,0.05,0,
2025-10-10T12:08:00.600000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.938547,C,0.516,35.0,0,
2025-10-10T12:08:00.700000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,115.071949,microstrain,0.518,200.0,0,
2025-10-10T12:08:00.700000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,199.908157,microstrain,0.518,200.0,0,
2025-10-10T12:08:00.700000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.020331,g,0.518,0.05,0,
2025-10-10T12:08:00.700000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.018756,g,0.518,0.05,0,
2025-10-10T12:08:00.700000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.597369,C,0.518,35.0,0,
2025-10-10T12:08:00.800000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,116.761074,microstrain,0.521,200.0,0,
2025-10-10T12:08:00.800000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,197.931371,microstrain,0.521,200.0,0,
2025-10-10T12:08:00.800000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.020099,g,0.521,0.05,0,
2025-10-10T12:08:00.800000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.023478,g,0.521,0.05,0,
2025-10-10T12:08:00.800000,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.042273,C,0.521,35.0,0,
2025-10-10T12:08:00.900000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,118.003599,microstrain,0.524,200.0,0,
2025-10-10T12:08:00.900000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,203.623367,microstrain,0.524,200.0,1,drift
2025-10-10T12:08:00.900000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.021282,g,0.524,0.05,0,
2025-10-10T12:08:00.900000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.020609,g,0.524,0.05,0,
2025-10-10T12:08:00.900000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.889498,C,0.524,35.0,0,
2025-10-10T12:08:01,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,122.320391,microstrain,0.526,200.0,0,
2025-10-10T12:08:01,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,198.916761,microstrain,0.526,200.0,0,
2025-10-10T12:08:01,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.022166,g,0.526,0.05,0,
2025-10-10T12:08:01,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.01493,g,0.526,0.05,0,
2025-10-10T12:08:01,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.109745,C,0.526,35.0,0,
2025-10-10T12:08:01.100000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,120.160805,microstrain,0.529,200.0,0,
2025-10-10T12:08:01.100000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,198.189384,microstrain,0.529,200.0,0,
2025-10-10T12:08:01.100000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.02337,g,0.529,0.05,0,
2025-10-10T12:08:01.100000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.018055,g,0.529,0.05,0,
2025-10-10T12:08:01.100000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.784074,C,0.529,35.0,0,
2025-10-10T12:08:01.200000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,119.158105,microstrain,0.531,200.0,0,
2025-10-10T12:08:01.200000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,199.482864,microstrain,0.531,200.0,0,
2025-10-10T12:08:01.200000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.02196,g,0.531,0.05,0,
2025-10-10T12:08:01.200000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.023555,g,0.531,0.05,0,
2025-10-10T12:08:01.200000,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.042795,C,0.531,35.0,0,
2025-10-10T12:08:01.300000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,126.121168,microstrain,0.534,200.0,0,
2025-10-10T12:08:01.300000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,205.570448,microstrain,0.534,200.0,1,drift
2025-10-10T12:08:01.300000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.019536,g,0.534,0.05,0,
2025-10-10T12:08:01.300000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.017793,g,0.534,0.05,0,
2025-10-10T12:08:01.300000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.803037,C,0.534,35.0,0,
2025-10-10T12:08:01.400000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,130.471994,microstrain,0.537,200.0,0,
2025-10-10T12:08:01.400000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,189.954192,microstrain,0.537,200.0,0,
2025-10-10T12:08:01.400000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.01614,g,0.537,0.05,0,
2025-10-10T12:08:01.400000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.022603,g,0.537,0.05,0,
2025-10-10T12:08:01.400000,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.121355,C,0.537,35.0,0,
2025-10-10T12:08:01.500000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,122.077246,microstrain,0.539,200.0,0,
2025-10-10T12:08:01.500000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,194.786003,microstrain,0.539,200.0,0,
2025-10-10T12:08:01.500000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.019236,g,0.539,0.05,0,
2025-10-10T12:08:01.500000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.021469,g,0.539,0.05,0,
2025-10-10T12:08:01.500000,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.121613,C,0.539,35.0,0,
2025-10-10T12:08:01.600000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,117.639513,microstrain,0.542,200.0,0,
2025-10-10T12:08:01.600000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,205.275976,microstrain,0.542,200.0,1,drift
2025-10-10T12:08:01.600000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.016945,g,0.542,0.05,0,
2025-10-10T12:08:01.600000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.021781,g,0.542,0.05,0,
2025-10-10T12:08:01.600000,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.472462,C,0.542,35.0,0,
2025-10-10T12:08:01.700000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,124.436092,microstrain,0.544,200.0,0,
2025-10-10T12:08:01.700000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,203.483665,microstrain,0.544,200.0,1,drift
2025-10-10T12:08:01.700000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.01873,g,0.544,0.05,0,
2025-10-10T12:08:01.700000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.020027,g,0.544,0.05,0,
2025-10-10T12:08:01.700000,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.025291,C,0.544,35.0,0,
2025-10-10T12:08:01.800000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,126.638844,microstrain,0.547,200.0,0,
2025-10-10T12:08:01.800000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,197.953661,microstrain,0.547,200.0,0,
2025-10-10T12:08:01.800000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.022259,g,0.547,0.05,0,
2025-10-10T12:08:01.800000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.023755,g,0.547,0.05,0,
2025-10-10T12:08:01.800000,BRIDGE_A01,SPAN_2,TMP_201,temperature,21.717477,C,0.547,35.0,0,
2025-10-10T12:08:01.900000,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,125.050711,microstrain,0.55,200.0,0,
2025-10-10T12:08:01.900000,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,209.347587,microstrain,0.55,200.0,1,drift
2025-10-10T12:08:01.900000,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.022018,g,0.55,0.05,0,
2025-10-10T12:08:01.900000,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.01891,g,0.55,0.05,0,
2025-10-10T12:08:01.900000,BRIDGE_A01,SPAN_2,TMP_201,temperature,22.095713,C,0.55,35.0,0,
2025-10-10T12:08:02,BRIDGE_A01,SPAN_1,SG_001,strain_gauge,122.262728,microstrain,0.552,200.0,0,
2025-10-10T12:08:02,BRIDGE_A01,SPAN_2,SG_002,strain_gauge,202.292252,microstrain,0.552,200.0,1,drift
2025-10-10T12:08:02,BRIDGE_A01,SPAN_1,ACC_101,accelerometer_rms,0.017807,g,0.552,0.05,0,
2025-10-10T12:08:02,BRIDGE_A01,SPAN_2,ACC_102,accelerometer_rms,0.0231,g,0.552,0.05,0,
